DEAL_ID,FROM_CURRENCY,TO_CURRENCY,TIMESTAMP,AMOUNT
xsbbncrd-7216-5r27-w13t-16324u80bhbv,IDR,CZK,2021-11-27 22:15:53,98.04
wvjtxvcj-8224-8r86-o15h-80591i77iyen,CNY,VEF,2022-05-01 05:49:23,43.26
htykrhpq-1439-6m52-o32n-47995k02ugag,AMD,CNY,2022-02-18 02:46:39,55.59
hywqhbtf-5978-2d82-g84y-88323y00psgk,EUR,CNY,2021-08-26 12:59:37,25.9
dyqncola-7244-6t45-g67q-56788m70gjmt,LTL,BRL,2022-01-16 22:04:17,22.32
ywaxptla-0238-0d79-q82l-31152j67mvqu,PLN,TND,2021-12-07 03:34:49,99.32
gltkqjnp-6211-4y23-o84v-94272p96pedd,UAH,EUR,2021-11-01 04:56:02,38.11
uvmuemnd-1940-6o65-g86k-91232q98bqxq,PHP,IDR,2021-11-13 10:39:06,6.17
sndyyxra-1637-5j73-v08z-67376q42ajdz,EUR,PLN,2022-03-10 20:58:37,7.01
ytoeaxlo-7669-1b97-x88b-44281j49ccdk,GMD,PEN,2022-04-05 00:23:28,27.04
gdkdpurt-9698-1k49-d40i-21976z56xfbz,CNY,ALL,2022-05-30 14:47:38,57.3
qftxmaqk-0415-3a13-s82s-22294m10qkey,SEK,GYD,2022-04-20 03:52:18,13.61
cxeywbzp-6876-9u14-l42v-64377k09mdbf,IDR,RUB,2021-12-28 22:24:20,11.48
sbeawkpw-1160-0q71-x83p-24876p62rcgl,CNY,CNY,2022-05-10 01:10:29,63.78
aygtlzwj-0595-6d95-b34x-49574u74ksli,KZT,CZK,2022-07-02 17:23:43,88.12
awzzsmnk-5256-3c64-k87t-32385o68bikn,IDR,KES,2021-09-18 09:42:00,87.77
izcdapnp-1792-6q61-u78n-25176s45nsgu,IDR,IDR,2021-08-06 10:07:07,93.69
usrdcnvk-7923-3c06-f08i-32807g31qeoo,NOK,XAF,2022-06-24 03:56:41,72.88
xywddgmw-0177-5e10-n93l-37178a71nmjj,CNY,IDR,2021-09-27 04:46:55,30.99
gflzptxz-8025-6e80-q61i-59739a07bfyo,GHS,IDR,2022-01-10 07:44:45,3.33
jopxhnbc-2054-9b01-h19e-36907v26pufa,KES,IDR,2022-02-08 23:03:28,79.48
rairoksb-1597-3j45-c45q-03272g18atix,EUR,RUB,2022-04-14 08:20:38,97.83
mmgqzifz-8198-4b17-b11s-98777g57zpnb,HNL,IDR,2022-01-31 19:40:53,23.84
cdkfqbpx-3244-9x53-y36e-53579j12dmyd,USD,RSD,2021-12-06 14:40:14,68.36
tyuyylai-7103-7y04-y84f-84524x05uffh,CNY,IDR,2021-10-23 19:33:16,32.34
aoedpkbs-9244-6b85-q55o-56685o25hpdf,SDG,PLN,2022-04-15 21:16:33,70.1
pszbqank-1756-8q09-y32h-61069p91yjdf,BRL,ZWL,2021-08-13 19:37:24,31.05
igfhzppx-4908-6k48-n82h-83671x34uvnp,LTL,PLN,2022-01-16 00:41:12,53.56
iwunjlmf-7783-9w04-v46p-93688q73kazb,CNY,PHP,2021-07-15 01:51:02,85.97
rvoiurja-6947-7k25-r29l-07068c19lodu,EUR,EUR,2021-07-16 17:51:11,8.68
glufenyd-1478-0o91-n47j-63937v30ogah,SEK,BRL,2021-10-20 08:29:48,39.0
vazwsook-2978-2f21-t36n-59997j83uryq,PHP,JPY,2022-06-03 17:47:30,51.13
tseykxcg-1094-8g08-h88m-48323d70dgod,IDR,EUR,2022-01-06 08:25:57,15.05
jlrzjjup-5886-3z64-y94o-71330m15wcrv,BOB,BGN,2021-12-18 18:53:15,6.47
pphvqqnz-8899-5m41-w42q-01445g42uyli,CNY,PEN,2022-02-18 07:12:54,64.6
ocqmzlsd-1329-1s71-x98r-39666u55kawp,CNY,CNY,2022-05-05 10:44:41,81.11
eyrdbefb-4959-3n86-j04g-13249u51mmzc,PHP,EUR,2022-05-08 23:33:38,72.28
gyxaldln-0228-4j11-k58q-99207w92zvci,PHP,RUB,2021-11-18 15:04:35,34.44
xewpopac-2114-3a82-z78u-75663z20gzeq,RUB,MXN,2021-09-14 12:36:03,84.71
tvqjluub-5085-5t44-l65b-74880g03cejq,RSD,XOF,2021-07-28 05:16:07,92.26
omwviyra-6260-8l29-t61r-64286o56tpxr,CNY,EUR,2021-12-14 09:05:23,11.13
sbsacawb-5847-4v41-g40w-40502f54amhz,BGN,IDR,2021-12-01 11:05:20,7.47
mxnaculz-5896-7p58-x41i-17979k72bpva,PHP,IDR,2022-05-24 04:32:42,15.08
bynbkneq-5165-5b84-c87l-95614a10atmi,CNY,JPY,2022-06-14 22:06:52,29.92
ytozuhfe-5262-2h16-x29x-31247z43npzu,CNY,EUR,2022-03-06 09:41:28,33.33
lwtjptno-6179-3e08-i87v-38276h75ddrj,KRW,USD,2022-03-06 09:33:13,40.03
fpywvjoy-7634-0c63-t22t-63543o80ajsb,RUB,BAM,2021-10-04 05:14:43,65.52
scsduzid-1319-7t62-i63q-75753f76qkry,VND,THB,2022-05-12 07:54:31,65.09
yjpatyjd-5973-6r56-k37k-54286g46zwjk,CNY,TZS,2021-11-07 05:33:41,16.8
vbsbxabb-8760-5j63-l46d-26487n32bmbm,RSD,CNY,2022-03-04 15:56:20,99.11
zlwsndkm-6853-4l85-t89w-21802f54tmrw,PLN,BAM,2022-01-19 18:21:58,87.88
qnjoztqq-7465-9h51-l84m-95710u56gdpz,EUR,USD,2022-04-26 08:38:00,75.67
gntnofve-1799-1i56-s35h-77635r84haui,USD,CNY,2022-02-20 20:24:32,94.19
knonbdot-4101-2g71-o88y-06111d18xuhw,CNY,LTL,2022-02-21 11:57:39,86.82
pyotgefz-9486-8a30-b11q-31925a13dirg,EUR,CNY,2022-04-04 21:12:20,76.25
pmgmdhnk-6019-4o44-w66j-18706b69rsdx,RUB,VND,2022-03-19 19:33:59,43.42
nefqlgxc-0154-1q98-t37m-52237o70ffwf,UAH,USD,2021-07-29 00:01:32,10.27
lvhqlqle-5740-6h24-x68l-66993r19yzgo,JPY,RUB,2022-01-22 14:17:43,94.71
pbwtchjy-4930-3s68-n38t-09417d47cvfu,IDR,IDR,2022-01-08 06:07:07,6.46
otivsrbl-0209-7h92-z47b-53872c14afoo,CNY,BRL,2021-10-11 22:25:21,74.71
trnmjmyf-7822-2o19-y35e-43002k45bymk,IDR,EUR,2022-03-19 04:34:27,90.74
exymfdut-3179-7g24-f99t-10559p35jfmp,CNY,CUP,2021-10-09 10:41:12,16.33
azktilny-5839-6t92-o24v-54239b35oypc,CNY,RUB,2021-08-05 10:04:49,20.27
zcjxhamq-7133-4e90-m12c-11365i70jcgy,IDR,AOA,2021-12-22 14:52:40,8.55
omzzoxjl-2946-9i75-x59y-91840v41vvnq,CNY,PHP,2021-07-30 02:58:28,45.74
jmvanfou-4268-3q74-c77j-44660w62xnyc,EUR,CNY,2021-12-30 00:49:07,49.0
bsufihlt-7895-3g64-z15r-70754f80yyin,HNL,HNL,2022-01-22 10:36:35,24.81
bgucnnch-9225-4j19-g85z-92748p09uqku,CNY,SEK,2022-07-09 15:36:20,79.7
hthaipgz-5891-2l15-x02z-95134c31cebm,KRW,RUB,2021-12-29 12:06:05,38.0
lruvipdp-1092-1d23-i75m-90752b29qbqg,THB,VND,2022-04-13 08:06:03,88.92
xaltbsnw-5729-7a33-o93v-52189v80emln,IRR,CNY,2022-04-07 17:05:55,28.5
bqgmwiko-1906-2s84-s26s-08806n90xwnd,UAH,BRL,2022-01-27 05:03:32,6.24
sididfhi-3185-8l93-b27e-90818g04ttpl,VND,USD,2022-03-21 10:03:17,95.58
ojqisdiw-3724-5k48-c86r-98559y03awej,CNY,COP,2022-03-11 23:07:59,33.53
evczekjh-6302-1x71-i06g-97982g59mvjd,COP,ARS,2022-03-23 02:01:18,47.31
awhwwudv-5828-7u30-x66n-36157l50nvkx,CNY,CNY,2022-03-05 01:03:50,24.61
mewxlmoj-4467-6w35-c09i-78378q65yvkn,CNY,PEN,2022-06-25 00:35:47,70.38
rzheekjz-0493-0i57-a82a-34033f40ymdj,EUR,IDR,2022-04-29 01:36:53,99.62
cywieywn-8442-3b72-p45r-66748b85sxto,CNY,CNY,2022-04-24 18:42:16,2.89
mxsodasx-6532-5n85-n53a-45702y06locj,EUR,IDR,2021-08-17 12:05:36,1.17
ojkpoyzg-5262-6b54-y08r-86245v35fqbv,PEN,CNY,2022-04-27 07:48:17,39.55
mrqzlutp-7808-5m40-m22p-47568r40ible,CNY,CNY,2021-10-19 07:24:17,74.12
htxijyjv-5175-4t75-h70c-71891x92pjnz,IDR,EUR,2022-05-01 02:28:35,95.48
igbgrmsv-8594-9a25-a17i-28076c15hofe,CNY,PEN,2021-07-20 23:46:52,25.05
eapvkjac-7991-6s52-o21j-75021s57faer,CNY,EUR,2022-02-14 13:12:49,40.94
efcpdhkn-4942-7x28-q85t-72161i67cmgf,RUB,KZT,2022-01-12 21:56:32,71.58
ddkbsqsc-5039-7c52-n35g-56941n02cfrc,CNY,CNY,2022-03-27 19:27:57,24.75
dqwxnkra-5104-4c43-d81l-26485z47ymne,SOS,IDR,2021-12-10 06:34:45,8.69
swwxmfjb-9577-6k12-s15b-76463a37dasy,EUR,PHP,2022-06-24 06:40:08,75.52
nefjjpnv-6183-6x49-o33x-48737m20gugs,USD,CZK,2021-12-07 18:05:48,99.39
qravkelq-2788-7c87-b00g-75912t16ppfi,PLN,EUR,2022-02-09 16:15:45,41.79
wnrjfgdh-8103-5q98-m03r-04286w20cwoy,CNY,EUR,2021-12-26 20:02:25,29.95
hlefxuxg-5913-2g50-c32l-73348s52wpyk,RUB,IDR,2022-03-05 19:51:32,37.8
qziraxly-3947-1u29-z87u-95704q66mmmz,BAM,UAH,2021-09-19 03:44:49,73.33
agulgydk-9028-5y20-l19x-68285h15odmh,CNY,EUR,2021-10-17 08:41:11,90.5
zyinwhmc-9222-5t25-i69f-43880u86fhbm,RUB,UAH,2022-04-16 05:40:50,75.14
woocvbjo-4881-2p31-o60s-76308d92uoqh,BRL,JPY,2022-04-14 10:57:57,45.65
dsfheylm-0336-1z68-s62i-20218t67ojcw,IRR,IDR,2021-12-25 01:59:50,8.58
hoehxwvg-8698-9h30-c72x-12173t82splc,UAH,CUP,2021-09-19 18:16:11,64.88
jkqjyyjy-5180-4m68-v92d-22999b27sefj,EUR,ARS,2022-04-21 19:30:33,69.19
znpdjqfj-0830-0a85-o59c-62068q95ktsc,CAD,MYR,2022-04-14 03:09:41,26.92
bbvdfpsa-1999-6a95-o86h-80773p31qfof,EUR,PHP,2021-07-31 23:05:21,16.73
pcqgcshw-8875-9j26-p02m-50012u88raaj,VEF,VND,2021-11-08 12:32:38,39.16
ctwxgxun-4540-8k47-p23j-40123d44nrpb,BRL,SAR,2022-04-21 00:03:48,8.5
yvuqbhkw-0344-7b20-h33a-04150s50lqkc,CNY,BRL,2022-06-21 12:02:06,95.13
abkymftg-1035-0e83-v42x-54645h09odsb,JPY,EUR,2021-07-20 19:24:45,38.21
nnzueesj-7207-1t43-k09u-98142v40jqbn,PLN,CAD,2022-05-27 10:08:29,72.28
vtmqjchb-4406-6e74-r81r-25498f64hlvy,CNY,BRL,2021-09-19 09:23:59,60.76
jjzewkmx-6185-1x38-c33n-82674y42ovao,KPW,UAH,2021-08-05 18:11:07,50.79
dxeyosio-2998-4m31-z45j-73986v83seub,CZK,IDR,2022-06-17 08:29:44,80.72
pfmkaakr-8113-2w42-i47k-08041t29fwbn,JPY,EUR,2021-08-23 17:09:48,34.48
clhxsfzf-7326-6m94-p75m-64519f46zsvf,CNY,IDR,2021-10-13 04:41:31,60.62
osvrunjr-5769-4a48-l22o-57465z65hdro,BRL,IRR,2021-09-26 07:57:51,16.6
xqbwtkml-2454-9d34-z79z-62453o57vtgw,CNY,SEK,2022-05-09 20:51:13,59.77
quiilyci-6921-4r63-g74z-73818y34gysg,CNY,USD,2022-01-31 15:25:23,65.88
oaokpsxf-6159-6o67-h13d-96195m92reva,RUB,IDR,2021-10-02 19:47:03,74.37
jnpdmtlk-5226-8e56-v69p-54391l00gezk,IDR,EUR,2021-11-21 12:04:03,96.8
pqyosfmu-9448-5e56-v81y-21610p65szyc,AUD,IDR,2022-04-21 05:42:34,76.42
kixccmvr-9733-0y12-k10a-53888b41fbfi,MYR,PKR,2021-12-29 19:18:43,72.86
tdquzcpo-7497-5b61-y86n-85232a84ayfl,CNY,HRK,2022-02-24 18:25:17,30.52
ytbqkdoe-9283-8w61-g64l-80487e14zgcf,IDR,CNY,2022-07-05 03:30:49,7.37
ifkgzuie-4450-3y68-e44q-96970b77fjmt,CNY,MXN,2021-12-05 11:57:01,89.02
whoytvln-5332-7a34-u49v-95312z33iawt,KRW,COP,2021-08-25 12:05:51,52.48
rcmppybt-0336-6d68-y63v-32369h36rzxr,CNY,EUR,2022-04-26 06:49:03,36.67
ltybsoev-4614-4f88-b52p-40456o31kygr,DKK,RUB,2021-12-14 19:02:25,44.96
lytjcgri-5645-7h69-w92h-14359x91lxxn,EUR,UAH,2021-07-21 16:43:21,11.74
njiwakkd-4965-8h72-l22p-48356c46ssrd,CNY,SOS,2021-09-09 08:31:35,39.08
ixfuzrgk-5800-1j15-f46i-29802t13qdjj,RUB,CLP,2021-07-13 08:48:47,34.71
eytsbkpx-7018-5n84-z57b-38718i61yqaw,TJS,XAF,2022-05-10 06:56:22,72.85
ivnjxcjv-6252-7h83-y51o-05285n87ddpy,TZS,IDR,2021-11-21 23:09:06,41.29
zxcsdwjb-6780-3u04-i85m-46199f80ijnc,RUB,TWD,2022-04-05 04:41:50,79.75
afassqyj-6087-2e77-z54v-59907b99vqua,CNY,NGN,2022-06-16 11:41:16,29.47
lhczdbzp-6799-9d61-u87j-36709l76uflj,KRW,IDR,2021-12-18 09:16:35,4.1
ayttkuhq-0562-3l76-r53x-37565v17fyjw,CNY,EGP,2021-12-22 19:19:13,73.63
cyrryynx-5624-3h37-x59m-13846b57peqs,IDR,USD,2022-06-10 04:17:03,13.41
wvqtlfgq-8990-9j84-j46r-42383w04ctim,UAH,BRL,2021-10-14 13:20:21,63.18
xhzrnhng-4886-3a30-z96g-15998g79jrps,PHP,COP,2022-03-09 19:26:17,70.36
pbxdjzxl-2679-2o31-a56p-01180v78uvkt,PHP,CNY,2021-09-20 23:41:37,23.08
krcrvsqg-0071-9c57-y77q-63392g34dxov,EUR,CNY,2021-12-16 12:51:34,31.27
qjgwbatb-5246-9p85-w64m-20849h33updx,IDR,PLN,2021-08-03 00:59:05,32.67
rrkgkyvq-1034-9y97-o20c-28357f73jebw,CNY,USD,2021-08-15 06:51:33,19.96
wkhjadpa-9761-2r54-k04s-72753a97btxw,NGN,CZK,2021-10-17 20:57:19,36.97
puhqktsg-0120-3v92-z07e-91177u37rjus,CAD,EUR,2022-02-02 15:07:45,88.09
eblygdbi-7262-6u04-m18m-11332h72mnee,TND,IRR,2022-02-13 11:45:00,58.78
qoaaqxsm-7388-8x41-h71g-36972d30aoap,BRL,ARS,2022-02-24 19:06:24,59.89
whhsuywi-8479-6e55-q89y-81950p13fqxi,GEL,GMD,2022-01-16 15:17:04,26.27
yywejrkq-5368-8p36-v00q-12317a60etmo,RUB,PEN,2022-01-11 20:43:27,65.61
lbsxrwez-9996-1u59-m70c-88914g05frlt,CNY,BRL,2022-05-24 17:04:50,80.62
ockvsltm-0285-6y40-y60j-79731b63ljft,PHP,RSD,2022-06-07 07:39:10,72.29
lusstdtc-8333-4h36-n20u-93505p69xlxb,PLN,CNY,2022-06-26 05:51:44,14.08
ojraarbg-7793-8r63-z24p-05958w26hlfo,CNY,IDR,2022-05-26 03:24:52,10.3
xpzutgdw-4739-4s42-e22t-90714y35nwkh,CNY,TND,2021-08-23 04:55:22,24.37
mdpeslmo-0334-7l14-j05r-24895j52lakj,CNY,PHP,2021-09-09 11:09:06,9.25
gdrqvosa-9116-5c65-a68b-36695t95tgwp,EUR,CNY,2021-12-01 21:26:13,90.81
ahbhcxqi-7073-4z83-a00q-32812f19dvkj,CNY,VND,2022-05-07 22:45:35,23.56
enjdlajh-5624-7c46-b53g-24894g48ctcw,CNY,PHP,2021-12-04 23:35:07,29.98
kgbxztvr-1923-8l55-t22d-33587i28vdho,PHP,CZK,2022-02-09 02:56:05,19.94
mrhnhdsi-5287-9f15-o67g-63374b10dwwb,AMD,PEN,2021-11-21 07:15:38,29.49
jterfssd-6244-1s96-u38w-82872b36kcgq,PEN,RSD,2021-10-19 11:42:55,93.72
ggijkswf-1961-8w69-a60c-16296d99qexq,KRW,GEL,2022-01-19 09:50:06,91.3
hucunsuw-4435-4x21-l06l-32233s77dwjl,CNY,IDR,2021-08-16 11:46:47,42.18
sogmxmtr-2724-9d76-x53z-30564w66jaum,IDR,AFN,2021-10-23 09:39:18,41.97
vehwmftz-7648-9c21-s84o-07834w80azmp,COP,CNY,2021-11-01 04:36:27,50.55
covqdrlz-8720-5t07-h57v-73071v94zzrh,PHP,PHP,2021-12-30 16:15:19,65.15
ndvwhfol-0453-0e31-a93h-98732o95crpm,KZT,CAD,2022-06-22 20:28:43,5.01
onmvvejp-1067-7u98-w42k-47188u52dpoa,UAH,MNT,2022-06-12 19:08:27,88.58
zoatkmqh-3679-4g89-t60x-42342g55zfoh,CNY,PHP,2022-07-01 00:00:57,24.04
arhthwlk-5537-9q76-i60r-59996w18dcjv,CNY,EUR,2022-05-24 16:10:09,28.99
ydyevvff-6967-4f04-v23k-68974b20dvqe,PLN,BRL,2022-03-21 09:01:36,65.95
dcnrikml-9785-8n57-b75l-69857f09mvws,THB,PEN,2022-01-27 09:47:21,53.37
leizijux-3192-6u83-k25l-52258z08ggpi,NGN,IDR,2022-01-24 12:51:39,13.22
ctlpsyvy-5066-2q59-c04l-29310n61zrkg,MAD,IDR,2022-06-27 14:10:02,22.65
nsrphgkt-8770-1p89-v65n-92261d09rfug,PHP,EUR,2022-05-25 07:25:22,22.2
hoysgzlj-9518-8e65-b68b-86022z17spff,LKR,RUB,2022-06-14 07:06:41,88.61
lolzvxsd-5787-0l72-e10e-51634w32dgda,BYR,EUR,2021-08-28 19:39:49,42.97
loznffjv-9859-6y68-e57b-79287x18mame,BRL,EUR,2021-11-24 16:30:50,28.57
zpopjytu-5674-9i22-w26i-13900d32tjzt,GNF,SEK,2021-07-26 14:25:05,98.1
pldedwpz-4472-1h80-p09w-70637q09fmco,IDR,IDR,2021-12-22 01:32:49,93.86
crepobth-2386-1k58-o33z-89548g58jtft,JPY,BRL,2022-05-07 09:53:49,2.35
jghrkuws-3607-0u54-p13b-38383r42ssqe,CAD,UAH,2021-09-06 16:45:11,43.46
nneridga-7104-7e82-e25t-49807x66mznt,UAH,CZK,2022-02-28 07:47:45,54.06
lgalolzx-1769-6h60-m34s-03123l75nnrt,IDR,EUR,2021-10-29 16:13:58,76.83
xlglnkgy-9383-6p59-g09b-44106t13mmep,CNY,CNY,2021-08-10 22:54:10,43.81
efznuezg-4477-7g52-y07a-68761e77mioa,IDR,CNY,2022-01-26 23:13:54,45.29
vwqhadzt-5344-6f29-b04d-47035s02zplf,PLN,MGA,2021-08-18 04:57:33,87.72
ggkcdcvx-2471-2z10-o73s-36259r20dbjh,CNY,BRL,2021-07-23 00:37:00,37.18
ephkkbdk-8608-7t43-q13w-91615p68glbx,JPY,JPY,2021-11-23 06:44:12,13.52
ubcdgmxw-7343-1k98-n34v-51583y41dzqs,SLL,THB,2021-09-10 19:30:05,58.5
jpwmdobe-8174-9t11-n40f-54827b38vtvd,ARS,KZT,2022-05-11 00:40:10,97.49
qyccfdqv-2395-1m85-u00r-96755f17ngpr,KZT,MXN,2022-05-15 01:45:50,82.5
lwqlqqpj-3967-8e34-b15p-39362x39kevh,IDR,HRK,2021-11-10 18:33:12,20.97
bewajotn-7092-6d59-l56o-73831c22yevy,IDR,CNY,2022-03-02 07:48:53,50.55
qkqnhvgk-3044-5u71-w13u-77990o53rpwo,CNY,PHP,2021-08-21 18:28:48,72.29
nkdcchyf-2785-8v87-j75g-74747u46dyts,COP,CNY,2022-04-05 23:49:26,60.52
vtempbwq-0533-9l92-v91e-40189x86geci,THB,EUR,2021-09-23 20:41:42,77.41
moqkjpny-9170-2h10-m29k-62142b06bfjn,UAH,PLN,2021-08-06 17:56:04,58.66
cqikvnxi-9887-2x51-a88e-22718i50qmgu,EUR,ARS,2022-02-06 00:45:15,76.88
zqzimuou-2855-5o53-k38x-35196i34ofsj,PEN,HRK,2021-09-17 02:13:05,43.45
tqfkdwps-6547-9l43-l01y-88202j42tssm,PHP,CNY,2021-09-18 10:00:25,32.82
jevxbubk-9367-0h59-z91v-43773w31ruuw,PHP,IDR,2021-09-13 23:59:24,59.3
feumfvhq-3653-4e90-a05n-18437h29tsdv,CNY,EUR,2021-07-30 15:51:17,82.0
jnpkfioy-2477-8g61-v38g-84372r34soza,SLL,SYP,2021-09-22 13:54:55,58.72
eqmxxvjl-1720-7b47-v25o-01558n14hqjx,MGA,YER,2022-05-21 20:55:26,15.17
czfoavpa-3719-7q36-z24x-22520o71yaai,PAB,ILS,2021-10-01 08:50:31,36.41
kywlzfkz-8430-5q66-u42u-48230w95gkfd,IDR,RSD,2021-11-27 17:25:53,99.47
qhkihhnw-4345-4d69-c85m-96572r83mhsn,PLN,EUR,2022-05-24 21:06:05,78.08
untcsftu-6253-2z26-f38p-33540y05kcpr,EUR,CNY,2022-02-22 17:58:13,16.24
ecacffii-0359-0m11-m34v-54729h94sacl,PHP,EUR,2021-08-04 02:30:19,86.75
sxobdych-2349-2u30-a33p-13563z75nqny,EUR,CNY,2022-06-14 08:04:53,2.82
zzgiiorp-5327-2k26-a33u-34727v00wbae,LKR,VND,2022-04-28 08:53:27,19.4
wpsxequb-1192-7n81-t93l-65012t67wxmy,IDR,RUB,2022-06-27 09:08:26,85.98
uhdoswjp-8836-6q71-p90n-33138y75limh,NIO,CAD,2022-06-20 10:01:33,17.78
adpndixk-4614-1e58-k80t-74664v65sjiz,CLP,UAH,2021-09-24 09:19:46,39.51
gpopbmep-0993-3j21-d92d-53669y95raac,RUB,RUB,2021-10-16 09:02:55,6.95
qxfoksay-0767-5g45-p94p-35403g32jjld,BOB,PEN,2022-05-26 02:24:15,90.45
ixdyfbxq-8863-4u17-k42r-98259t11ochz,IDR,MGA,2021-08-14 01:27:35,84.42
xrswnvyq-2636-7l87-m52e-81756h91bsqc,CNY,SEK,2021-10-10 09:35:01,49.78
eucgeyir-5231-4y37-t15u-90127n79nbxb,PHP,BRL,2022-05-02 03:24:49,68.75
wgpcvtpj-4481-1a54-d87o-27911h95qjet,EUR,PLN,2022-04-19 17:00:55,22.14
ndujampa-5838-2r26-a21d-46813a52jbcc,EUR,EUR,2022-06-12 12:38:34,91.49
uylvlpza-2262-1a51-f89v-74186y94xuas,BRL,CNY,2022-01-21 22:11:50,58.01
cohwoetd-0615-7j76-n54u-78223k40vopr,COP,IDR,2022-01-17 12:07:29,38.88
mfarpkwl-3731-4h48-p33m-06907f91yspi,CAD,EUR,2021-11-18 04:22:56,1.22
psjhdxxn-0380-9s01-k92o-47601w23zjnj,YER,IDR,2022-06-19 18:18:02,12.64
dwqcpbiq-4371-8q53-g91d-93645l65mywo,CNY,BRL,2021-11-03 12:31:14,74.51
vkoyvjsn-9352-5n15-f86y-89300u22fjwu,CNY,CNY,2022-06-25 01:34:36,73.03
wovujpps-5185-3r61-r70i-02805d06ibjk,SEK,CZK,2022-01-18 12:37:06,62.97
fyjvnxgh-8699-3p20-k35l-12243w96sxgl,IDR,EUR,2022-05-31 19:57:38,66.57
nlxoscdx-3343-2r73-f73e-37896z28trkr,EUR,PHP,2022-01-13 20:23:06,94.98
axqnyyzs-2033-0z49-m38i-84068v01wesb,PLN,GTQ,2021-12-27 14:17:41,59.25
epbxwbte-0348-6o94-v69w-99483s74umwf,PEN,EUR,2021-10-02 02:28:31,91.06
pmwhfhxg-7967-1o38-k31x-12164z06ctbb,ZAR,IDR,2021-08-08 13:27:00,23.01
efnsbxic-5069-3z42-l57b-57548r61yodl,BRL,CNY,2022-03-24 23:47:24,95.44
jrhguraz-7574-3k43-o36e-89152y74eccw,RUB,KZT,2022-06-03 00:25:00,60.3
hdqbsczm-5072-5t31-m50c-14002y74mlqz,CNY,IDR,2021-09-13 07:19:14,42.48
cyxlzevw-6420-9m19-g92q-08319z82jmvs,PEN,IDR,2022-05-08 13:26:15,72.55
vfuuvtwg-8064-7g54-k94r-48493z22ztwq,VEF,TJS,2021-10-31 17:22:43,12.04
apzjgxyy-3965-4e92-l81q-17284a18jrvl,IDR,RUB,2021-12-25 09:16:33,42.91
mrfmujie-1502-4u27-m23v-79583b66ieho,EUR,MGA,2021-11-02 10:54:22,89.12
jwxmggcm-5869-5x38-g24f-32442x99ewvp,EUR,JPY,2022-06-27 06:16:44,45.31
huohukmy-2343-3i17-k14v-35758e95rpab,JOD,ARS,2022-03-25 17:08:13,64.35
kvjzhzwt-0116-4n38-m97v-44624c44nagp,IDR,MNT,2022-03-30 19:53:46,78.95
bsionsol-5291-7q86-w79z-24947t12rieo,CNY,IDR,2022-05-05 03:53:16,86.1
tfcnqcwf-4135-9f99-k50i-96338n30rxwy,ILS,CNY,2022-05-12 14:49:54,46.39
ojzewggj-3826-2g45-p96z-95563w90olsc,ARS,ALL,2021-10-24 08:52:55,99.44
zqzvxgie-1222-4f85-o55a-27299g31ihrx,IDR,PHP,2022-02-27 01:50:39,38.26
tdqmyarb-6651-8j03-b72k-79095i78idkj,RUB,BRL,2022-04-16 05:24:44,74.63
gqdkpxnl-3059-2b63-l99h-08198b90scwx,AUD,JPY,2021-10-25 03:56:20,75.98
rmajupbv-5102-2s35-u04i-01016i57ljtl,CNY,RUB,2021-12-20 05:19:34,35.23
irjurzkb-9050-4f06-z89a-03569l91yuwi,UAH,BRL,2021-11-30 08:53:44,58.64
bmzdewni-0712-3p70-u21s-88071t27jcov,EUR,BRL,2022-04-20 23:33:55,92.06
njhltzyu-7661-3x09-j37o-19257p65luut,RUB,USD,2021-11-11 14:23:29,92.7
ovhplinz-3171-1m05-m52z-48418w56gmgm,IDR,MDL,2022-03-10 04:08:36,42.39
gbplzbcx-8636-6t52-s09q-32338z68zcgj,CNY,PYG,2022-02-12 20:05:41,37.14
vqmviktj-9401-2z98-w83p-10858w93xblk,RUB,JPY,2021-08-30 00:34:12,93.05
mjjgawso-4304-4h35-g41n-69471d73fidm,DOP,EUR,2022-06-28 02:44:27,57.23
ganjlaty-9674-2r10-b78c-08794u17pmfz,LTL,CNY,2022-07-06 11:02:33,79.42
ioyqvxfe-7707-6z93-k58x-34918p10rxoi,EUR,PHP,2021-12-10 08:04:00,98.96
wrtqgtuz-3995-5i21-f04a-98723b03fvnl,CAD,SEK,2022-05-13 02:27:28,47.96
vnqgwukl-7903-0l74-f24n-14210n88cxui,ILS,BYR,2021-07-29 09:42:23,19.73
enedojdf-9837-3r33-z01l-83870t64rbht,EUR,RUB,2021-10-03 13:23:32,25.29
jgsijspw-3289-5b01-q89x-66271s82eosj,RUB,THB,2021-10-14 04:39:43,80.09
lcdgskez-7621-6w71-u99h-55159z33yrrb,IDR,EUR,2022-03-01 06:08:49,18.48
lybdvdxz-1542-8y65-t89l-17983z24ctkl,CNY,IRR,2022-03-25 15:34:29,3.99
hcmmpriq-2940-9o97-c27t-34929c59bjvk,JPY,EUR,2021-09-08 17:19:31,5.54
rhukfjsx-0294-1o98-o82u-28340c83iawi,PHP,CNY,2022-03-04 20:53:00,16.14
eirnytvo-9307-9m00-l45x-65458u20iztj,CNY,RUB,2022-01-05 08:02:34,28.31
jmemztxe-3298-5b13-w04l-05447q60nuar,CNY,USD,2021-09-17 05:44:17,75.79
npwcizst-9324-2w57-i44d-70253z76wxzq,KPW,KRW,2021-07-22 03:19:57,80.08
